,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
875,0.6924817562103271,0.015964166983161186,0.011303027470906576,0.001243985217876848,0.05,11,13,9,100,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 100}",0.4718626164676657,0.5450049213085759,0.5480314933075926,0.5216330103612782,0.03521466660129274,293
791,0.7376934687296549,0.02416157524132773,0.012300570805867514,0.0004701342074014391,0.05,11,auto,9,100,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 100}",0.4718626164676657,0.5450049213085759,0.5480314933075926,0.5216330103612782,0.03521466660129274,293
582,1.0887560844421387,0.052523720618579385,0.019946734110514324,0.0014105145435978454,0.05,7,auto,12,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 200}",0.48131506035624316,0.5506251683837154,0.5322849144863506,0.5214083810754365,0.029322312357361578,297
610,0.989687442779541,0.01105603919886503,0.022273778915405273,0.003390262750273107,0.05,7,7,12,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 200}",0.48131506035624316,0.5506251683837154,0.5322849144863506,0.5214083810754365,0.029322312357361578,297
638,0.9727328618367513,0.033834246298185516,0.021608670552571613,0.002350895022199481,0.05,7,10,12,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 200}",0.48131506035624316,0.5506251683837154,0.5322849144863506,0.5214083810754365,0.029322312357361578,297
666,0.9777198632558187,0.011234469664417745,0.024600664774576824,0.005171980278509829,0.05,7,13,12,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 200}",0.48131506035624316,0.5506251683837154,0.5322849144863506,0.5214083810754365,0.029322312357361578,297
1085,0.5345706144968668,0.012694349792864365,0.01063831647237142,0.001694609248600001,0.1,7,10,12,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 100}",0.482192112272104,0.5416456552512278,0.5373123751094111,0.520383380877581,0.02706318628036534,301
1029,0.5375625292460123,0.014725520442374986,0.014960289001464844,0.0050853239908742985,0.1,7,auto,12,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 100}",0.482192112272104,0.5416456552512278,0.5373123751094111,0.520383380877581,0.02706318628036534,301
1057,0.5262593428293864,0.008553830414710268,0.015292644500732422,0.006829130178297871,0.1,7,7,12,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 100}",0.482192112272104,0.5416456552512278,0.5373123751094111,0.520383380877581,0.02706318628036534,301
1113,0.5362327098846436,0.02947726483135726,0.01495981216430664,0.0021547927450623937,0.1,7,13,12,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 100}",0.482192112272104,0.5416456552512278,0.5373123751094111,0.520383380877581,0.02706318628036534,301
299,3.980693737665812,0.0590386834763919,0.0984037717183431,0.01005055983817421,0.01,9,10,11,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 700}",0.4807781352761561,0.5383826726535828,0.5412314613133795,0.5201307564143727,0.02785079881610892,305
271,3.9843504428863525,0.040544673474173336,0.09408243497212727,0.007021038755840459,0.01,9,7,11,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 700}",0.4807781352761561,0.5383826726535828,0.5412314613133795,0.5201307564143727,0.02785079881610892,305
327,3.982355753580729,0.030944320741017196,0.08211398124694824,0.007696460364049155,0.01,9,13,11,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 700}",0.4807781352761561,0.5383826726535828,0.5412314613133795,0.5201307564143727,0.02785079881610892,305
243,4.010280768076579,0.0741524127797491,0.10804486274719238,0.005891036295268591,0.01,9,auto,11,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 700}",0.4807781352761561,0.5383826726535828,0.5412314613133795,0.5201307564143727,0.02785079881610892,305
118,3.820122718811035,0.026164096886034657,0.0827792485555013,0.010585751376538046,0.01,7,auto,8,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 800}",0.4826421416930018,0.5433957073195784,0.5330243406043205,0.5196873965389669,0.026534939128596294,309
146,3.832090457280477,0.03421461740732392,0.09341684977213542,0.00463052301916789,0.01,7,7,8,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 800}",0.4826421416930018,0.5433957073195784,0.5330243406043205,0.5196873965389669,0.026534939128596294,309
174,3.8128205935160318,0.09501933793364135,0.08909567197163899,0.009260857743916275,0.01,7,10,8,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 800}",0.4826421416930018,0.5433957073195784,0.5330243406043205,0.5196873965389669,0.026534939128596294,309
202,3.785548289616903,0.011115732853194076,0.09275213877360027,0.012798261595484774,0.01,7,13,8,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 800}",0.4826421416930018,0.5433957073195784,0.5330243406043205,0.5196873965389669,0.026534939128596294,309
457,1.1329712867736816,0.007768389244483965,0.02526577313741048,0.004016807324451204,0.05,5,auto,9,300,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.4708980859559998,0.5520455586263527,0.5343695137765642,0.5191043861196388,0.03484246615824898,313
485,1.142612377802531,0.02925133962677188,0.030252536137898762,0.0069259418677047255,0.05,5,7,9,300,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.4708980859559998,0.5520455586263527,0.5343695137765642,0.5191043861196388,0.03484246615824898,313
541,1.1459368864695232,0.0233040453599043,0.0249330997467041,0.005085090198998515,0.05,5,13,9,300,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.4708980859559998,0.5520455586263527,0.5343695137765642,0.5191043861196388,0.03484246615824898,313
513,1.131308635075887,0.01338868990678849,0.029587745666503906,0.004017070412243763,0.05,5,10,9,300,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.4708980859559998,0.5520455586263527,0.5343695137765642,0.5191043861196388,0.03484246615824898,313
153,3.835082451502482,0.025704137467227762,0.09009250005086263,0.010470715423727774,0.01,7,7,9,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 800}",0.47410032012597014,0.5469180089598886,0.5351688582658056,0.5187290624505548,0.03191973388165695,317
181,3.801837603251139,0.038652642781205705,0.1030585765838623,0.0024872482621831724,0.01,7,10,9,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 800}",0.47410032012597014,0.5469180089598886,0.5351688582658056,0.5187290624505548,0.03191973388165695,317
209,3.8044978777567544,0.07375954911380612,0.09474762280782063,0.0014101211898117482,0.01,7,13,9,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 800}",0.47410032012597014,0.5469180089598886,0.5351688582658056,0.5187290624505548,0.03191973388165695,317
125,3.8503754138946533,0.03300116029987757,0.08843056360880534,0.0054219087922698925,0.01,7,auto,9,800,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 800}",0.47410032012597014,0.5469180089598886,0.5351688582658056,0.5187290624505548,0.03191973388165695,317
575,1.0767881870269775,0.02607522710275386,0.027260780334472656,0.003848322864753177,0.05,7,auto,11,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 200}",0.47879280787912326,0.5448196948450307,0.5305603896201186,0.5180576307814242,0.028368135698774107,321
659,0.9930121103922526,0.029857798695385643,0.02892327308654785,0.007768225989546993,0.05,7,13,11,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 200}",0.47879280787912326,0.5448196948450307,0.5305603896201186,0.5180576307814242,0.028368135698774107,321
603,0.9903515974680582,0.01908042639628435,0.026595433553059895,0.006002529390370318,0.05,7,7,11,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 200}",0.47879280787912326,0.5448196948450307,0.5305603896201186,0.5180576307814242,0.028368135698774107,321
631,0.9747265974680582,0.04445604835863506,0.023935953776041668,0.0014106269351928042,0.05,7,10,11,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 200}",0.47879280787912326,0.5448196948450307,0.5305603896201186,0.5180576307814242,0.028368135698774107,321
236,4.069123903910319,0.022031933990948594,0.09607680638631184,0.013063811059121265,0.01,9,auto,9,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 700}",0.479617617019213,0.5412599381667891,0.530437833730234,0.5171051296387454,0.026873341039136713,325
264,4.043525695800781,0.02987927500748801,0.10039877891540527,0.01062809476037613,0.01,9,7,9,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 700}",0.479617617019213,0.5412599381667891,0.530437833730234,0.5171051296387454,0.026873341039136713,325
320,4.101370573043823,0.03616477231882064,0.09042572975158691,0.012623867619152266,0.01,9,13,9,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 700}",0.479617617019213,0.5412599381667891,0.530437833730234,0.5171051296387454,0.026873341039136713,325
292,4.130626042683919,0.020622529631839196,0.09474682807922363,0.015256158993225914,0.01,9,10,9,700,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 700}",0.479617617019213,0.5412599381667891,0.530437833730234,0.5171051296387454,0.026873341039136713,325
946,0.7692766189575195,0.03057059568985322,0.015292803446451822,0.0016954508963407265,0.1,5,7,12,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 200}",0.47312778294345836,0.5517797815476146,0.5243840369211457,0.5164305338040728,0.03259834228895712,329
1002,0.7622958024342855,0.015543298339024151,0.01695418357849121,0.0021540937553127487,0.1,5,13,12,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 200}",0.47312778294345836,0.5517797815476146,0.5243840369211457,0.5164305338040728,0.03259834228895712,329
974,0.7719361782073975,0.004952993511098009,0.024268627166748047,0.013188965077735447,0.1,5,10,12,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 200}",0.47312778294345836,0.5517797815476146,0.5243840369211457,0.5164305338040728,0.03259834228895712,329
918,0.777587890625,0.0026178176357526243,0.014960130055745443,0.0014103459461292593,0.1,5,auto,12,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 200}",0.47312778294345836,0.5517797815476146,0.5243840369211457,0.5164305338040728,0.03259834228895712,329
472,1.4896849791208904,0.005890937626651366,0.032247066497802734,0.00047035886966530183,0.05,5,auto,12,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 400}",0.4760292534946253,0.5554281061805695,0.5169873373241103,0.5161482323331017,0.032419875846467154,333
528,1.504644473393758,0.011439316972607312,0.034574270248413086,0.007388847359886,0.05,5,10,12,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 400}",0.4760292534946253,0.5554281061805695,0.5169873373241103,0.5161482323331017,0.032419875846467154,333
500,1.4760545094807942,0.027723039543234355,0.04122328758239746,0.010311123888256103,0.05,5,7,12,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 400}",0.4760292534946253,0.5554281061805695,0.5169873373241103,0.5161482323331017,0.032419875846467154,333
556,1.500322739283244,0.031762190380781465,0.0405584971110026,0.00470184623314452,0.05,5,13,12,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 400}",0.4760292534946253,0.5554281061805695,0.5169873373241103,0.5161482323331017,0.032419875846467154,333
279,4.712737003962199,0.030646161690704013,0.10339061419169109,0.0036721448968935395,0.01,9,7,12,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 800}",0.48007765525742774,0.5309623790695284,0.5355943639949967,0.515544799440651,0.02515024928269564,337
335,4.591727256774902,0.0895863704549913,0.10704716046651204,0.01600563198230196,0.01,9,13,12,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 800}",0.48007765525742774,0.5309623790695284,0.5355943639949967,0.515544799440651,0.02515024928269564,337
307,4.629625717798869,0.10221910053911097,0.11502591768900554,0.004484910800975248,0.01,9,10,12,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 800}",0.48007765525742774,0.5309623790695284,0.5355943639949967,0.515544799440651,0.02515024928269564,337
251,4.555158376693726,0.03312132879754157,0.11170164744059245,0.013330945779093571,0.01,9,auto,12,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 800}",0.48007765525742774,0.5309623790695284,0.5355943639949967,0.515544799440651,0.02515024928269564,337
1050,0.5162859757741293,0.00926132561363315,0.01329803466796875,0.0028602218897259145,0.1,7,7,11,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 100}",0.47600828491521985,0.5428372700036054,0.524793491706631,0.514546348875152,0.02822860563497557,341
1022,0.5219377676645914,0.021240065232528027,0.01063839594523112,0.0016952794416585355,0.1,7,auto,11,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 100}",0.47600828491521985,0.5428372700036054,0.524793491706631,0.514546348875152,0.02822860563497557,341
1106,0.5142912864685059,0.022893015537737833,0.010970592498779297,0.0008142960543681807,0.1,7,13,11,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 100}",0.47600828491521985,0.5428372700036054,0.524793491706631,0.514546348875152,0.02822860563497557,341
1078,0.5209400653839111,0.0267658376463475,0.014959891637166342,0.0077683280263172476,0.1,7,10,11,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 100}",0.47600828491521985,0.5428372700036054,0.524793491706631,0.514546348875152,0.02822860563497557,341
652,1.0282834370930989,0.04676927606002229,0.019946734110514324,0.0016287867922018004,0.05,7,13,9,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 200}",0.46835210350547907,0.5435360189897903,0.5316971602416418,0.5145284275789703,0.03300736607506194,345
568,0.9837035338083903,0.018682259630598597,0.024933497111002605,0.00430914401737165,0.05,7,auto,9,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 200}",0.46835210350547907,0.5435360189897903,0.5316971602416418,0.5145284275789703,0.03300736607506194,345
596,0.9614299138387045,0.019896461397898284,0.026595433553059895,0.006002450164572387,0.05,7,7,9,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 200}",0.46835210350547907,0.5435360189897903,0.5316971602416418,0.5145284275789703,0.03300736607506194,345
624,0.9630919297536215,0.02416149211859413,0.022273858388264973,0.0033903718511063496,0.05,7,10,9,200,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 200}",0.46835210350547907,0.5435360189897903,0.5316971602416418,0.5145284275789703,0.03300736607506194,345
418,4.988998095194499,0.08955345022169119,0.13364338874816895,0.004308812922333628,0.01,11,10,12,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 700}",0.4776947418466786,0.5338565543277949,0.5299503505619932,0.513833882245489,0.025603941214048586,349
390,5.084077596664429,0.040036870305877624,0.11535867055257161,0.009951138273465563,0.01,11,7,12,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 700}",0.4776947418466786,0.5338565543277949,0.5299503505619932,0.513833882245489,0.025603941214048586,349
362,4.678162336349487,0.09121243050609001,0.11602346102396648,0.007388926027781921,0.01,11,auto,12,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 700}",0.4776947418466786,0.5338565543277949,0.5299503505619932,0.513833882245489,0.025603941214048586,349
446,4.712404489517212,0.10098538695115368,0.11037182807922363,0.0028598893025648473,0.01,11,13,12,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 700}",0.4776947418466786,0.5338565543277949,0.5299503505619932,0.513833882245489,0.025603941214048586,349
272,4.628960927327474,0.023051113797924884,0.10870973269144694,0.0070988684391340975,0.01,9,7,11,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 800}",0.4760432226754424,0.5308677163581972,0.5333995415628131,0.5134368268654842,0.026461465825583903,353
300,4.571448405583699,0.08991668937637148,0.11203400293986003,0.013634449297476203,0.01,9,10,11,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 800}",0.4760432226754424,0.5308677163581972,0.5333995415628131,0.5134368268654842,0.026461465825583903,353
328,4.606687148412068,0.026995676393751,0.10970727602640788,0.011487266443271317,0.01,9,13,11,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 800}",0.4760432226754424,0.5308677163581972,0.5333995415628131,0.5134368268654842,0.026461465825583903,353
244,4.615330537160237,0.08210653626929555,0.1047210693359375,0.015080973974075361,0.01,9,auto,11,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 800}",0.4760432226754424,0.5308677163581972,0.5333995415628131,0.5134368268654842,0.026461465825583903,353
1043,0.5142917633056641,0.01181040653346969,0.013298114140828451,0.004017517661568952,0.1,7,7,9,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 100}",0.47173161608255976,0.5355306145788661,0.5300693246704057,0.5124438517772771,0.02887410631589868,357
1071,0.5269244511922201,0.013635067454381049,0.011967976888020834,0.001628786780568721,0.1,7,10,9,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 100}",0.47173161608255976,0.5355306145788661,0.5300693246704057,0.5124438517772771,0.02887410631589868,357
1099,0.5156211058298746,0.007463698860689513,0.012300491333007812,0.0026176359624816943,0.1,7,13,9,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 100}",0.47173161608255976,0.5355306145788661,0.5300693246704057,0.5124438517772771,0.02887410631589868,357
1015,0.5272570451100668,0.013923136068666842,0.011968056360880533,0.00215416733707213,0.1,7,auto,9,100,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 100}",0.47173161608255976,0.5355306145788661,0.5300693246704057,0.5124438517772771,0.02887410631589868,357
939,0.7646215756734213,0.026528319083232266,0.016622543334960938,0.0032910668048215385,0.1,5,7,11,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 200}",0.4675596284014588,0.5481369363734853,0.5207995000031276,0.5121653549260239,0.03345730598752241,361
967,0.775593121846517,0.026341061355263106,0.014627536137898764,0.0009406615082870386,0.1,5,10,11,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 200}",0.4675596284014588,0.5481369363734853,0.5207995000031276,0.5121653549260239,0.03345730598752241,361
911,0.7556466261545817,0.00470167764071329,0.021276315053304035,0.008237577520027704,0.1,5,auto,11,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 200}",0.4675596284014588,0.5481369363734853,0.5207995000031276,0.5121653549260239,0.03345730598752241,361
995,0.7666169802347819,0.01155477026308152,0.0202791690826416,0.00611213597182486,0.1,5,13,11,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 200}",0.4675596284014588,0.5481369363734853,0.5207995000031276,0.5121653549260239,0.03345730598752241,361
507,1.5335675080617268,0.030743635085171427,0.040226141611735024,0.0020490218893778125,0.05,5,10,8,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 400}",0.4688471289308084,0.5475319202109596,0.5199656588821329,0.5121149026746337,0.032599078458063126,365
451,1.5162802537282307,0.02158061422049636,0.046875,0.0037315733072460643,0.05,5,auto,8,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 400}",0.4688471289308084,0.5475319202109596,0.5199656588821329,0.5121149026746337,0.032599078458063126,365
535,1.503647009531657,0.03514140734983836,0.03756634394327799,0.0054219087922698925,0.05,5,13,8,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 400}",0.4688471289308084,0.5475319202109596,0.5199656588821329,0.5121149026746337,0.032599078458063126,365
479,1.5176090399424236,0.028562552572246727,0.03623668352762858,0.003082943665586352,0.05,5,7,8,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 400}",0.4688471289308084,0.5475319202109596,0.5199656588821329,0.5121149026746337,0.032599078458063126,365
293,4.662870089213054,0.014483667603290848,0.11668856938680013,0.0016290788261162533,0.01,9,10,9,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 800}",0.4739855538658555,0.5344520670007498,0.5228198965562803,0.5104191724742952,0.0261964790381103,369
321,4.7516326904296875,0.033538896696025715,0.10738007227579753,0.00462963290877793,0.01,9,13,9,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 800}",0.4739855538658555,0.5344520670007498,0.5228198965562803,0.5104191724742952,0.0261964790381103,369
237,4.670848687489827,0.02925119872339466,0.11469364166259766,0.010772676100674476,0.01,9,auto,9,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 800}",0.4739855538658555,0.5344520670007498,0.5228198965562803,0.5104191724742952,0.0261964790381103,369
265,4.640596310297648,0.048265535373933605,0.11934820810953777,0.008033989541215796,0.01,9,7,9,800,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 800}",0.4739855538658555,0.5344520670007498,0.5228198965562803,0.5104191724742952,0.0261964790381103,369
439,4.791526635487874,0.05531576287769318,0.11336382230122884,0.01062801517096839,0.01,11,13,11,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 700}",0.4744478814847102,0.531512447876594,0.5249360670760899,0.5102987988124646,0.025492200127874756,373
383,5.218717734018962,0.10108618348574484,0.12499960263570149,0.01356027170343831,0.01,11,7,11,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 700}",0.4744478814847102,0.531512447876594,0.5249360670760899,0.5102987988124646,0.025492200127874756,373
355,4.813468058904012,0.022805914513885417,0.11136968930562337,0.010049857967572701,0.01,11,auto,11,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 700}",0.4744478814847102,0.531512447876594,0.5249360670760899,0.5102987988124646,0.025492200127874756,373
411,5.859007358551025,0.11601495999164546,0.17420148849487305,0.02239467372590435,0.01,11,10,11,700,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 700}",0.4744478814847102,0.531512447876594,0.5249360670760899,0.5102987988124646,0.025492200127874756,373
904,0.7589707374572754,0.010203209071356637,0.01529256502787272,0.0012438365339632758,0.1,5,auto,9,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 200}",0.46407665534728837,0.5460691370734425,0.5196782408787475,0.5099413444331594,0.03417403623803222,377
932,0.766617218653361,0.016170597040435653,0.01329787572224935,0.0012439852635714567,0.1,5,7,9,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 200}",0.46407665534728837,0.5460691370734425,0.5196782408787475,0.5099413444331594,0.03417403623803222,377
988,0.7666171391805013,0.01629338490744389,0.017287254333496094,0.0016953417921766558,0.1,5,13,9,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 200}",0.46407665534728837,0.5460691370734425,0.5196782408787475,0.5099413444331594,0.03417403623803222,377
960,0.7596354484558105,0.014777844898028643,0.014959891637166342,0.0016284947989989567,0.1,5,10,9,200,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 200}",0.46407665534728837,0.5460691370734425,0.5196782408787475,0.5099413444331594,0.03417403623803222,377
493,1.5049769083658855,0.019763363815996922,0.036901394526163735,0.0066655739652415206,0.05,5,7,11,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 400}",0.4672151538635384,0.5479367810791753,0.5139523748232044,0.5097014365886394,0.03309126905988576,381
465,1.5159478982289631,0.019762870515378214,0.03723375002543131,0.004975728436540632,0.05,5,auto,11,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 400}",0.4672151538635384,0.5479367810791753,0.5139523748232044,0.5097014365886394,0.03309126905988576,381
521,1.471067190170288,0.02989800555687604,0.04720711708068848,0.0052353021999793905,0.05,5,10,11,400,"{'learning_rate': 0.05, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 400}",0.4672151538635384,0.5479367810791753,0.5139523748232044,0.5097014365886394,0.03309126905988576,381
